cf_id,company_name,description,goal,pledged,outcome,backers_count,country,currency,launched_date,end_date,category_id,subcategory_id,contact_id
1755,Gonzalez-White,Open-architected disintermediate budgetary management,2400.0,8117.0,successful,114,US,USD,2020-12-21,2021-10-27,cat01,scat01,1377
965,Lopez-King,Multi-lateral radical solution,7900.0,8550.0,successful,93,US,USD,2021-04-25,2021-09-11,cat04,scat04,5036
2019,Glover-Nelson,Inverse context-sensitive info-mediaries,94900.0,57659.0,failed,594,US,USD,2021-04-10,2021-05-18,cat04,scat04,5761
843,Garner and Sons,Versatile neutral workforce,5100.0,1414.0,failed,24,US,USD,2020-09-17,2021-04-26,cat05,scat020,3699
1593,"Sellers, Roach and Garrison",Multi-tiered systematic knowledge user,42700.0,97524.0,successful,1681,US,USD,2020-12-18,2021-03-15,cat03,scat03,4519
2494,"Herrera, Bennett and Silva",Programmable multi-state algorithm,121100.0,26176.0,failed,252,US,USD,2020-07-30,2021-05-04,cat04,scat04,5395
2250,"Thomas, Clay and Mendoza",Multi-channeled reciprocal interface,800.0,2991.0,successful,32,US,USD,2020-05-13,2021-03-06,cat02,scat08,3057
1498,Ayala Group,Right-sized maximized migration,5400.0,8366.0,successful,135,US,USD,2020-07-22,2021-08-07,cat04,scat04,2741
356,"Huerta, Roberts and Dickerson",Self-enabling value-added artificial intelligence,4000.0,12886.0,successful,140,US,USD,2021-02-28,2021-08-08,cat04,scat04,1675
1432,Johnson Group,Vision-oriented interactive solution,7000.0,5177.0,failed,67,US,USD,2021-04-22,2022-01-08,cat01,scat01,2712
25,"Bailey, Nguyen and Martinez",Fundamental user-facing productivity,1000.0,8641.0,successful,92,US,USD,2021-08-10,2021-08-20,cat07,scat012,4527
488,"Williams, Martin and Meyer",Innovative well-modulated capability,60200.0,86244.0,successful,1015,GB,GBP,2020-07-17,2021-03-03,cat04,scat04,1722
423,Huff-Johnson,Universal fault-tolerant orchestration,195200.0,78630.0,failed,742,US,USD,2021-03-27,2021-11-17,cat06,scat010,4330
2028,Diaz-Little,Grass-roots executive synergy,6700.0,11941.0,successful,323,US,USD,2021-06-26,2021-07-10,cat03,scat03,5219
1521,Freeman-French,Multi-layered optimal application,7200.0,6115.0,failed,75,US,USD,2020-02-21,2021-02-23,cat05,scat05,4997
2780,Beck-Weber,Business-focused full-range core,129100.0,188404.0,successful,2326,US,USD,2021-06-22,2021-12-17,cat05,scat05,2239
2316,Lewis-Jacobson,Exclusive system-worthy Graphic Interface,6500.0,9910.0,successful,381,US,USD,2021-04-14,2021-05-29,cat04,scat04,4587
2247,Logan-Curtis,Enhanced optimal ability,170600.0,114523.0,failed,4405,US,USD,2020-11-21,2021-01-19,cat02,scat02,4113
2408,"Chan, Washington and Callahan",Optional zero administration neural-net,7800.0,3144.0,failed,92,US,USD,2021-04-12,2021-07-02,cat02,scat02,4762
3184,Wilson Group,Ameliorated foreground focus group,6200.0,13441.0,successful,480,US,USD,2020-07-18,2021-03-28,cat05,scat05,5242
1680,"Gardner, Ryan and Gutierrez",Triple-buffered multi-tasking matrices,9400.0,4899.0,failed,64,US,USD,2021-03-02,2021-09-20,cat06,scat016,5765
2585,Hernandez Inc,Versatile dedicated migration,2400.0,11990.0,successful,226,US,USD,2021-06-12,2021-08-18,cat06,scat019,2185
1561,Ortiz-Roberts,Devolved foreground customer loyalty,7800.0,6839.0,failed,64,US,USD,2021-06-09,2021-06-18,cat05,scat07,5500
2632,Ramirez LLC,Reduced reciprocal focus group,9800.0,11091.0,successful,241,US,USD,2020-12-09,2021-05-26,cat02,scat02,3494
439,Morrow Inc,Networked global migration,3100.0,13223.0,successful,132,US,USD,2020-06-14,2021-02-09,cat05,scat07,3924
461,Erickson-Rogers,De-engineered even-keeled definition,9800.0,7608.0,canceled,75,IT,EUR,2021-07-03,2021-07-08,cat08,scat015,3521
1419,"Leach, Rich and Price",Implemented bi-directional flexibility,141100.0,74073.0,failed,842,US,USD,2021-11-15,2021-12-07,cat06,scat019,5262
2986,Manning-Hamilton,Vision-oriented scalable definition,97300.0,153216.0,successful,2043,US,USD,2020-12-29,2021-05-30,cat01,scat01,3684
2031,Butler LLC,Future-proofed upward-trending migration,6600.0,4814.0,failed,112,US,USD,2021-10-15,2021-11-30,cat04,scat04,5784
1627,Ball LLC,Right-sized full-range throughput,7600.0,4603.0,canceled,139,IT,EUR,2021-11-06,2021-12-10,cat04,scat04,1498
2175,"Taylor, Santiago and Flores",Polarized composite customer loyalty,66600.0,37823.0,failed,374,US,USD,2020-10-08,2021-04-11,cat02,scat08,6073
1788,"Hernandez, Norton and Kelley",Expanded eco-centric policy,111100.0,62819.0,canceled,1122,US,USD,2020-12-30,2021-08-18,cat01,scat01,4939
